point_id,vthn,vthp,u0n,u0p,rdswn,rdswp,vsatn,vsatp,eta0n,eta0p,ws0,ws1,ws2,ws3
p000010,0.4341180675041685,-0.437201822335726,0.05062418908905893,0.019077035983565752,91.9456262488722,111.36269150023344,74710.84140714115,86959.38721742063,0.07685904305740347,0.0832120274230985,1.0429221758825729,0.9114642502718584,0.9384697858273998,1.067993627925735
p000011,0.47254889540614337,-0.476822253541251,0.05064551605291791,0.01817492530583404,109.49849052747504,119.13373145662098,78111.2685950186,79077.05930517071,0.08319134202083198,0.07335297400931995,1.0812984232583243,1.017989481273235,0.9250470005376892,1.0914992594703907
p000012,0.44404361557707667,-0.4627428268703511,0.0521379160626359,0.01889824885644195,92.64572772859587,121.25903512837554,86799.66560386513,79846.70652251592,0.07763905099384687,0.07564028731273009,0.950362898447801,0.963679866456639,1.0616673242403294,1.0003592111377153
p000013,0.44215245734149106,-0.4775067528342139,0.04894496597445981,0.021632100456429285,104.72818311184724,130.47690817976374,87820.47315666557,80100.61514730677,0.08178667325779423,0.0850520985163006,0.9723360242646284,0.9629364925461316,0.978801349922264,0.9084735514956154
p000014,0.46304182904219604,-0.4487919410993912,0.04520938333529452,0.01902759848005543,109.47096472826075,119.24901782875044,79219.95331065862,80180.2034632915,0.08141147858066719,0.07263043272327362,1.0296853875907697,0.9946785234833067,1.0135831802193231,1.0382643114848105
p000015,0.46287802594398836,-0.42865555633480046,0.047259624277167185,0.018991532577334914,99.04863567507978,108.91033880517648,82006.4739997315,85951.47868294148,0.07491015292469323,0.08420152094544421,1.0143917735422983,0.974626063015567,1.0540053105321294,0.9691220227596168
p000016,0.438021811563985,-0.42832249825279844,0.046290751494683785,0.019360954342483448,93.53079100155612,111.94085123148048,81970.929789872,74935.74479638245,0.0838476831583319,0.07210662996305423,1.0667688073780122,0.9167650038147666,1.072456652067649,0.9167618644723133
p000017,0.43939643299878894,-0.464245772632338,0.0536243673674769,0.020445161107224677,109.43126044373861,110.22802055483645,72121.42585318454,77238.09319228189,0.07897473016233669,0.08036557574742556,0.9760881981726435,0.931887942192494,1.0761416317588588,0.9323104265530957
p000018,0.4720073109934074,-0.4651383144735026,0.05088900151508004,0.02047449449407293,109.37145588660628,118.25059633606736,74617.3668810438,74641.36071411346,0.08709256285826433,0.07554824505524572,0.9912371315126902,1.0605957301345557,1.0507586680862868,0.9461373076347127
p000019,0.4676223107960083,-0.4521978699777018,0.054906969891480376,0.021814836203282444,96.42536159467987,130.0485828401041,74221.45684128591,79697.57375496825,0.07584712679651416,0.07602428716334035,0.9283750549846133,0.9441695409948619,1.0856365200412177,0.9669110265797134
p000020,0.43264450588664355,-0.450240131699087,0.0454652550787644,0.021492520148810736,105.23834448805667,115.14718470462213,76325.4932593095,86490.2871627569,0.0814751999139242,0.08224795473238618,0.9981859913518064,0.9886736664362104,0.9232235458931135,0.9254411744997235
p000021,0.4790583782808328,-0.44507118775859755,0.04876984111442666,0.01874786806076465,109.75536434441767,108.86703852477434,76742.85471132066,86609.55046269203,0.0829630055315345,0.07801177018573112,0.9007044412819334,0.939770835036521,1.0835416298683316,1.0746541943893224
p000022,0.43133059840756205,-0.46486241514623305,0.051312502892619315,0.021427512990238855,102.47948950867682,109.53138611541608,72291.4329225538,80402.37270662915,0.07289087704605482,0.0844573338419025,0.9215177699472235,0.92027469082151,0.9632078218994274,1.0314019636622824
p000023,0.43863594235900183,-0.42325768197752756,0.04517531675329872,0.021989259474554976,97.08792321882667,129.1324376301774,84422.92926887199,78543.4551143405,0.07557712534641141,0.07327167890032066,1.0693934593381167,0.9023252587688478,1.0277831632880647,1.0232279290029278
p000024,0.4664626844087436,-0.47516825449385797,0.04875500231886897,0.02126863948995055,96.29115268722359,128.9267889818174,85544.464561801,83369.33684482399,0.08301533295725587,0.08691762646775752,1.0583516705708027,1.057866148377593,0.9706076143229407,0.9866495303549101
p000025,0.4747658026119585,-0.4621144066723602,0.05072650476381652,0.018599392029773495,98.69329698045223,115.202548262448,84143.44672654026,74850.69572909611,0.07392094347623217,0.08631025534650741,1.073101910399259,0.9232151387536032,1.0723317529238119,1.050716242890917
p000026,0.4225983205434992,-0.4413668807474548,0.04615413546175211,0.02086785399105279,96.80760272202954,125.71522898200224,78571.3413510361,72661.57778678843,0.08007222809929018,0.07503949366410377,1.0689909460107632,0.9213286683071822,1.0512590521899252,1.0095249942373674
p000027,0.47479112146754293,-0.44864216074293684,0.051853619960119286,0.019186704891350763,94.74238600160699,128.03188665734146,76234.50873679965,84612.79080757633,0.07401783980871326,0.0746060307854664,0.9921212411591195,0.9788315800134363,0.9924227434901444,1.0469972339395686
p000028,0.43706416853932506,-0.4697676601430855,0.05216085166327113,0.0198109086240283,101.87146038721384,108.0341755122042,83389.14722774415,72857.60591553146,0.08480721205328184,0.07887176118277851,0.958624713820136,0.9157171844626185,1.0493725738585797,1.042979902517413
p000029,0.4494922941087876,-0.44160737408347983,0.04510591771861675,0.019013689163593438,105.40470457959204,123.58315491185529,83036.11848742588,84230.77947859067,0.07243448491865045,0.07347564334012387,1.0187882809799118,0.9159847634790215,0.9730572560411151,1.0963989674946832
p000030,0.4766043376674166,-0.4413429977455939,0.0517018153091124,0.018934156086255705,96.72494510388142,124.16528194985457,78273.01405324551,85581.76247145556,0.07991457703472053,0.08167082097994346,0.9253200693583006,0.9935742336329884,0.965783588113112,1.091275551610968
p000031,0.45387918032048596,-0.4338730866833311,0.05398913105791892,0.02137160766002371,104.52502933542304,127.43468407247576,78944.08535144058,87879.3830977635,0.07579765760131606,0.07265724595868955,1.0844614958389467,0.9519778173594902,1.0320653518382934,1.0937082977395611
p000032,0.4699244087578211,-0.44402991756489296,0.051643556537828816,0.021243395222468747,96.4761021052686,127.40277775063088,79868.19764798335,73307.39103795236,0.08654336692731418,0.07594663650305207,1.0912382246740855,1.084378164703446,0.9583516661749971,1.0270819505105164
p000033,0.46268261048047615,-0.4409291809315741,0.05066400484576178,0.01862606609043483,103.57032395597548,116.457122016854,72802.8587792556,75279.61793621429,0.08715263154508957,0.0775159547362239,1.0205322197620477,1.0188128181405012,0.9038010830968712,0.9439515711111671
p000034,0.42229137154160673,-0.47923988866075934,0.04618975461745937,0.021433232300599292,92.51678095616171,131.63441783909565,77207.26977640303,79394.36886245431,0.08083673482887255,0.07761017921172336,1.055647659134818,0.9562533356715691,1.0577669600791335,1.040712656825189
p000035,0.4549654895741957,-0.4450148686009665,0.0528425436708858,0.018426709820634074,100.91271704641284,120.44518081652554,72848.12659886714,74553.3420978776,0.07948571452713545,0.08578404636462303,0.964778868054807,1.0209714807133556,0.9769732269516578,1.0220374750226249
p000036,0.4632942132061883,-0.4705481317933289,0.05001690566155831,0.02000797655565686,105.06984013419515,129.7987822308246,73747.04388792824,79976.83283870266,0.07800927657824064,0.07804200410353543,0.9513936108250435,0.9228023313886018,1.007047464743622,1.036567493010306
p000037,0.4210726939990494,-0.4363606541661553,0.04789168291298076,0.019258795883988898,105.57946930741751,117.06453012826128,80797.7540610876,83235.93477651366,0.07352338678093633,0.07553575780402601,1.0925550919965796,0.9072038607804769,1.0351064378719281,0.9262344572902973
p000038,0.4379129263511003,-0.47010011245290095,0.04855394688953235,0.02053361487613254,103.86698689006597,129.6248182869872,80259.49910049478,75843.6165696928,0.07329614538737182,0.07388097114484966,1.0967734539540563,0.998865728765453,0.917519221091855,1.000863293115741
p000039,0.45180829664946076,-0.4583542305736155,0.05124236235683261,0.018905619757719844,100.72971779047886,124.65673607495937,79828.95871041842,82123.56647428473,0.08512284145064887,0.07884476889858662,0.9933582751365151,1.0183277603215728,1.0848672943818911,1.0322985755831513
p000040,0.4321203900719742,-0.43370028232077085,0.04557670247141364,0.020554899974765506,102.64254842076363,119.90741943607384,77162.21397961839,83568.56025321221,0.08524241555061848,0.07860587022771705,0.9996595981585802,0.9814763992067482,1.016384415322867,0.9484995913829929
p000041,0.45483924150817095,-0.4719342066036284,0.04535661167339718,0.021832093554273346,92.9078493941357,129.6906553038026,74235.95450736306,78575.09937035588,0.07817978263743705,0.08502947606183461,0.9086284475879692,1.0404434816047734,0.9919215949424491,0.9526564925056272
p000042,0.42097169413594243,-0.43738695036914166,0.05226206004381959,0.019261405650620123,90.53441314152717,122.35963433981247,81558.68464248747,87209.97182638243,0.07576117335833503,0.07489093792082921,1.0281915205306267,0.9810832838114574,1.0333758572574074,1.0473474835558776
p000043,0.42736250062953274,-0.46560511752997297,0.05018531200254949,0.018215152721229897,90.28329588578839,113.45394757506337,84451.02280469496,84666.38934918656,0.07809719793552633,0.07795259022828291,0.9756713073474366,0.920457224243661,0.9445973867578608,1.050186984483304
p000044,0.4512206762357835,-0.44740458203957645,0.05165526782930909,0.020152670970228725,101.23827841333645,131.29256803649864,79545.12946536731,72456.8216035075,0.08791027649198825,0.08328364942675427,0.9849777821227421,0.929410241521483,1.0935900197602022,0.9908053731420704
p000045,0.43232963697017085,-0.4780629170879418,0.045726802129258975,0.018952614856627487,90.2214452968937,123.05581171809968,78937.8461671142,75522.14409567289,0.08173748395495459,0.08035153826486938,0.9745852531321406,0.9050329498489488,0.930780547308528,0.9374273887391307
p000046,0.4568227240645027,-0.42102828057626807,0.046641599407193784,0.021621165575232713,99.15466863275552,120.99038186403905,82525.03432266416,72068.14404476344,0.08112070828566267,0.08449377313422937,1.0036499442317752,1.0185211266752314,0.9787540671048613,1.0516997785059181
p000047,0.45405548888829517,-0.47770453474287533,0.04564089727154312,0.02149065753335997,90.86960416877403,124.56580840587168,76094.77831764602,78478.60331463176,0.0817987635917619,0.07831029120496658,0.9024345293582688,1.056714921005634,0.9331813328260016,1.0726198710360746
p000048,0.476765472456352,-0.43491900439067827,0.04662429556754829,0.021177020050247637,93.1171122031757,126.495203924773,82830.06225783034,87564.62394108709,0.08044065166182944,0.08415549541075373,1.0953935755433257,1.0666233200062492,0.9532166774227515,0.9990798367532739
p000049,0.46033971199946383,-0.421351507304851,0.049172292158568005,0.019312227744808445,90.7286948103749,126.07210576459272,75354.62013367585,73854.05973847845,0.0831747794764182,0.08129012199300925,1.089116424001741,1.0370192791772659,0.9089570728864227,1.00415518221172
p000050,0.4438593727336702,-0.4206515597923304,0.05316045611537916,0.01946086973380325,93.4609838758942,121.30493573186864,82386.8020144245,81134.69434565867,0.08345074074374026,0.07920508632369161,1.0757797664744457,0.9190627297189482,1.0113064424664417,0.9418234131290647
p000051,0.4532532874199544,-0.4633652553715424,0.04608086437719087,0.018261751458107604,93.59514146807645,128.04596147862117,85741.32342098316,80193.78555419963,0.07762689668995033,0.07622063479499556,1.0246435993280087,0.9367423595315739,1.029731733304449,1.0866205458378284
p000052,0.4707310417410273,-0.43993927232874736,0.04792013176097793,0.021811693514240577,106.16087209268048,112.89177185694227,84821.94772428044,82540.68856608798,0.07269071473959951,0.08716389232425396,0.9094269931222428,0.9412084522711307,0.9490266032595678,0.9705826878830741
p000053,0.42905082397592537,-0.4637390074441521,0.04579217377195937,0.0185363382974197,101.76163380318643,122.56349318059499,85863.47151858384,85698.04342084903,0.07606947982554328,0.07864622900559357,0.9053762115200475,0.9478208432102854,0.9243261619522706,1.0943495230825115
p000054,0.4739976393579399,-0.4796848142514962,0.05482959597226814,0.01823494319804954,97.59091497165971,125.64442785970716,86437.2906440306,85683.02957068902,0.08071125042381554,0.07233475956276128,1.0635183022906471,1.023723290512483,1.0939391419642184,1.0120516747373047
p000055,0.4219326429863561,-0.4419815594787225,0.0544972297297681,0.01973089673537004,98.51869472701743,124.8710114334556,84814.62278901892,78812.05492614133,0.08338817508771938,0.08207074109897582,1.0184079227725755,1.084096877802593,0.9348343263276737,0.9340811031698433
p000056,0.4302053523772761,-0.46403284037293335,0.04822285461102633,0.020443725253315562,91.82579054070189,110.64176752778866,75777.33693604344,79043.60279579756,0.0751642443667312,0.07483099827612763,1.0630528188902815,0.9102371766145764,0.9847371246478949,0.9468972226103222
p000057,0.4730678399020349,-0.429367878813103,0.047997757085935754,0.019503298813973446,94.78393235517055,120.97147176276505,87375.13844450116,77170.69911116439,0.07410113019089734,0.0861346899520406,0.943447449623773,1.0360658577508737,0.9806244624156532,1.0161372862228637
p000058,0.4462548857875785,-0.45585190322233937,0.0455810420945523,0.021715789546698724,92.06658628145567,113.14850247980195,84047.27360234155,77521.80615549746,0.07326739337522573,0.07718916769575408,1.0270597118180076,0.9042087589420109,0.977867720292253,1.0397665470064448
p000059,0.4278663141248818,-0.4698385473408422,0.052699250573542133,0.020710682115861346,95.3775733074293,126.8809230246806,81290.53425698039,77616.82947633583,0.0801610766621332,0.08649982903974161,1.0777900491682362,0.9089606054948725,0.9914969080616521,1.0872539617762234
p000060,0.47636923004986764,-0.47744357668921217,0.045854727744522525,0.019158555668886627,90.01653592820097,124.38551439758328,81900.20086535125,85745.39620549131,0.07661306530592744,0.07794606751277307,1.0815627439169742,0.9314704357378604,1.0917436018013607,0.9802005887331287
p000061,0.4493345849024755,-0.451187981525604,0.049196399107222025,0.019239889379526285,102.2014622140916,115.38424428716702,80564.33225497366,81604.53171031573,0.08403472319355779,0.08079254763023057,1.0053437242403913,0.9196191689342024,0.9935590641959895,1.0559863826196643
p000062,0.43833564215416476,-0.4288557820590383,0.04534132018882408,0.02168552213309452,94.17503043826463,121.7408376182946,79630.51368191211,81833.0726300792,0.0875724803597894,0.07654392038459257,1.086858994023942,0.9530850176449004,1.0064965607195848,0.943704888936551
p000063,0.44289158957446095,-0.42040083936389494,0.04808941287881329,0.018698674585327674,96.91497360283465,126.27807563464745,83732.11607299099,82086.88407898878,0.07506450800298214,0.07766544237547325,1.0365560074189493,1.0372279326759288,0.9443617900645833,0.9910715152909619
p000064,0.4495816103051905,-0.438409017037304,0.05086413041674602,0.018342208505107153,107.5336379954161,128.58388401332618,77512.22502534046,84529.31810111477,0.08754123260122931,0.07584831900458026,0.9417684541825594,0.9957542383074351,1.0726046503951436,1.0175770583329138
p000065,0.43434887054414784,-0.47709752401526057,0.05360466056247268,0.021502447577929452,102.59230244462259,131.8315948680992,82027.59657563159,84890.57827039137,0.07369785474821834,0.08594883420808495,1.0992871534514503,1.027291861913185,0.9749791961103681,0.9052202438929747
p000066,0.4620828867523936,-0.4437488508126951,0.04686199036838826,0.020295954356230838,95.89908709829717,119.62913144413761,80709.73355199397,78880.36137565902,0.08670799800436366,0.07945450415027927,1.0079365706051122,0.9026055696752875,0.9503424741742171,0.9516076309985079
p000067,0.46374061564816593,-0.4540360066875101,0.050823357836724696,0.02034198056757381,104.21613677010771,113.42090903605957,79456.74924914227,75057.12130777082,0.08571155541997791,0.08555689485826577,0.9451187140705436,1.0020039082946173,1.0634069672905901,1.0260975678444266
p000068,0.4683477691881309,-0.44276532561053117,0.05140784271820935,0.018859966593796,106.4121570032055,126.72090021790254,83510.17324078499,73328.3182805745,0.0871680719043606,0.0813166263838133,1.0062950477397365,0.9375086176378156,1.0708783415486678,1.0976506110146027
p000069,0.43585136491495224,-0.4694006849869022,0.05159282390594128,0.018817714088021777,107.63468758478791,124.39929340801638,87529.23314814524,80019.56011910264,0.07660417475222274,0.08648976768490446,1.0941566977015718,0.9481541320601019,1.0743634963469229,1.0020802515280633
p000070,0.478222989546073,-0.4220878090738551,0.052958050532284626,0.021946350475031542,102.22894496111688,108.97775651138356,77010.42881367219,79355.71494592703,0.0746214707722723,0.08165137052091208,1.0914548549196186,0.9179531918152946,1.0952846271220593,1.0591747185601523
p000071,0.45661790100100463,-0.4490960078987832,0.050241885857152724,0.018115846596974853,106.76907565350464,124.91995325526125,87199.59185081236,81555.07706284255,0.07959675336777514,0.08237369074255421,0.9854976172876219,1.013983846790658,0.9738731004438927,1.0283681770862365
p000072,0.47109791910838356,-0.4623556038187213,0.04676177621865634,0.018877117184261653,107.55454730266197,118.24454318587718,80739.52001761162,72280.42338098494,0.08125674597222002,0.08671211457576843,0.9223880853687472,1.0074627248078316,0.9647868323067841,1.072230671960798
p000073,0.42323794770467976,-0.4398293097048282,0.04553454412648625,0.02146884501011116,91.86723311130123,113.92358456449189,73109.85208554423,84786.98836481875,0.0820863673760993,0.087628939720164,1.0522538359195157,0.9031657525369604,1.0104792349176563,1.0979925805752069
p000074,0.44309862426745145,-0.45312645924706363,0.047914381310082445,0.02100252070467458,109.6282972680138,112.29315759089013,77304.7409575735,75318.62189604338,0.08398514423787247,0.08075682947097922,1.0676264897454515,0.9259065810636471,0.9530245589410155,0.915774714130802
p000075,0.43806300982043656,-0.47622902963194025,0.051942538158989304,0.018844373412331278,106.59362226484555,116.067605363755,74905.65216713805,85037.85611069668,0.07773442938572897,0.07778933594355025,1.062188916495862,1.0619864987036798,1.0161913360212902,1.0965262638512991
p000076,0.42569720890625373,-0.4561004229022573,0.04946599410970837,0.020402790998666806,92.17587870942637,127.07180007825644,82312.1112747973,79963.23092034344,0.08564769279563694,0.07591600544401844,0.970609128614536,0.9008605163248562,0.9222895566524205,0.9315641490922196
p000077,0.43687002740099995,-0.4794784973017169,0.052410937569469525,0.020041973002189722,90.1564495967223,125.80137588231548,74195.06571940842,79914.47852814148,0.08510629602243099,0.08546481985310676,0.9008029946609092,0.9193362831533852,1.0801314293352977,0.998600873050248
p000078,0.4445168528044146,-0.43222616557454935,0.04580245903276194,0.01987393897078091,91.2346464927908,116.41912315114591,80032.80949488498,85914.08034806156,0.08447034234205132,0.07624270639228746,1.0701799971840738,1.0506390200696196,1.003159030869644,0.9739324047166674
p000079,0.4297059197473245,-0.4432326705069284,0.04910580875643523,0.021463359038055796,101.16099134682351,123.41419065487499,85298.23891820565,77266.94254549869,0.07358159283307618,0.0761407972825025,1.028493518067437,0.940308197887741,0.9504197308435814,0.9241831582050418
p000080,0.4793308016763117,-0.42928964185901014,0.05403327806092707,0.020920179525774046,90.19074728732824,114.34948878823738,81232.80365686794,81590.43333807345,0.08320546392390134,0.07243706929276401,0.9099417223114531,1.0680181724165263,1.0269768929072696,1.0690071165083057
p000081,0.44261834625755625,-0.4428237660776605,0.05450796784159503,0.020800517178076423,91.13561933716935,120.24381450474795,85413.11496628099,80745.04322209962,0.07415923980594122,0.08682426764072063,0.9765260105448591,0.9802867745545767,0.9902883386176357,1.0745167524396515
p000082,0.42427691944519286,-0.42844337998474846,0.04809161475954383,0.021303851768991237,95.8255833236901,113.27642688145997,76512.52266623464,75259.68830846876,0.07530784360542597,0.07484279985906424,0.9146987724818135,1.0476908772659164,1.078643188752485,0.9431639063222803
p000083,0.4705750604069692,-0.45487377541729923,0.049408964573790924,0.02084918904224793,92.25762667719505,124.12774656014372,83920.77481811802,85402.18589712575,0.07360374241114435,0.07812005798453404,0.9373092324233547,1.0555777073559625,0.9010666251521235,0.9750365290854464
p000084,0.45240255445838545,-0.472585407393769,0.051992712622231596,0.018998993410386675,91.24469414879317,126.16905315268012,86999.80949115928,81136.28891594637,0.08412086346668506,0.0879656628444786,1.0554896363495938,0.9175441934235072,1.04584658983752,1.0487298101842608
p000085,0.46021625002738825,-0.4701655925635479,0.054284021316551884,0.021108299568950037,98.88277421437883,118.68569031838913,87240.02818203413,79021.0773048916,0.08274529861875171,0.07746398894853655,0.9226117830663672,1.0944051558374348,1.0228073858630282,0.9633033022726556
p000086,0.44713748674236,-0.42871185004927304,0.05211322204156637,0.01932681421794498,100.70897954792441,116.11733447272569,73786.6514713643,85139.82761417048,0.07846656946640794,0.08485109711977866,0.9359844774956582,0.9455197476537107,0.9312986226309089,1.0680594538057655
p000087,0.4513846715606824,-0.43799284900873686,0.05465901515056937,0.020772017965297762,100.64101849900153,131.79782345275834,75633.47065254036,77184.68298968415,0.07721214525065517,0.08210284959000874,0.9414019895362384,1.0414952047156811,0.9063216246326566,1.0513258000170738
p000088,0.4615176495441774,-0.45967641213763216,0.04902806674214594,0.01824235420147403,101.32334682408808,128.39497013655713,75235.6103484431,79520.92458492036,0.07816514398303043,0.07380582864015235,1.0435797372546582,0.932931447670081,1.0894231243010715,1.0317616560222198
p000089,0.47014203721168535,-0.47132571307297816,0.04625562475340682,0.021969663722425842,103.71249366735873,128.4391560642317,75321.94720234867,76744.94848399001,0.07292380617808851,0.07475772926678036,0.9603519749593512,1.0319417149341634,1.0837639794591023,0.9795975980408348
p000090,0.42620145468005194,-0.42668749605246814,0.05473791829536411,0.01853247724610412,102.26312983306877,118.40766589161618,77960.73035657108,74342.96464636596,0.08614385161507297,0.0805155751784698,1.0564892940082462,0.979155424790557,1.085998195025686,1.0490088784942606
p000091,0.4556021691915079,-0.4450847848836158,0.05049894583160278,0.018109169427587175,90.94634831188483,127.11620446808817,73991.7182066618,86603.38682572087,0.07612120927288912,0.0792400409346583,1.081995324552252,1.0494997641552795,0.9119680026444038,1.0215483140949846
p000092,0.44071187176894283,-0.445717298388013,0.04684037375519138,0.018943638756027194,99.93593442609699,117.26196386132762,78771.32361307438,85983.23180682176,0.08046542987000456,0.08309756614883347,1.0843720658082803,0.9736300427139797,0.9753214503785131,0.9193822791942344
p000093,0.42111397566159026,-0.45762873093919987,0.05172570562109017,0.019868932875706513,100.77100400883455,115.61572924704903,74568.98068770384,87508.76502632884,0.080429913583521,0.0836599873201025,1.0824587807525976,0.9338075023389789,0.9797293766169084,1.0447955326283846
p000094,0.47921048248421694,-0.47333917702630113,0.04515814091814241,0.019725652590685806,100.68614611612838,110.01289461944108,78357.8898744826,77777.466808273,0.0834642972141556,0.07499441756701292,1.0704482612262678,1.0294727261773111,0.9379887091639663,1.0596133307237054
p000095,0.4456688758863352,-0.4781508269641681,0.047206503469203444,0.018703518936492202,108.55848809479758,130.10983429917474,72098.54578669502,78381.27831515201,0.08468355191138509,0.08033473332085134,0.9693759339504155,1.0036866571612495,1.0022224196717966,0.9302555429644139
p000096,0.42674361815573725,-0.4243936668117957,0.04691733545325901,0.018082169670581422,102.07712871810921,114.31142577499615,74121.99958958251,84111.72648942246,0.0868164774042604,0.08683883376433899,0.9312070305160438,1.00280576011976,1.0381143232213708,0.9128949014399685
p000097,0.4485944869709616,-0.4359749865635315,0.053358992871323875,0.01834849482408962,100.12008699390623,113.21035371954012,84898.66462907565,82657.2456775124,0.08605962220681013,0.0870857662116437,0.9159896548405134,0.909351596177454,1.0866332677979416,1.0853869279132826
p000098,0.4657832716321532,-0.45709911198867015,0.050390439923692736,0.018028346432438853,106.43142061824679,130.96256503506615,80874.89648730635,72892.33382258013,0.07621704685010969,0.08483910856751709,0.9196253070318707,1.0930046367159025,1.0740833088105521,0.9689040893531863
p000099,0.4285250663746724,-0.4303798480273149,0.04786079807072528,0.021902320430989736,99.01919450798943,121.67890410047832,78206.63681715917,77560.43099475204,0.08030510617439783,0.07491362363497034,0.957956473997463,0.9683026203608615,0.927805883025687,0.977686918005809
p000100,0.4238936271033052,-0.47247950455692084,0.05069533131122361,0.01959896335504014,94.23962507931061,115.10223815039663,80754.3986078418,87494.86273587745,0.07238714337638032,0.07943512132446562,1.0951243222981335,0.9901315090094024,0.9920475525838295,1.0952666211086446
p000101,0.4600980545624794,-0.43938147279196504,0.050523297387045196,0.02126690151690198,92.72587662996531,122.49339607572051,80433.04731037245,78114.61520284392,0.08669080770734947,0.07517746910399077,0.9984258670727053,0.9081002634652732,0.9020217672917752,1.0877302588293323
p000102,0.4584784917643789,-0.45262580629062643,0.04626855313461918,0.019702704475094084,107.38362240348295,123.69243346580004,79722.49630741522,74501.92535819203,0.07831495599119724,0.07839908778632808,1.0978968689737723,0.9463163517793078,0.9803586204914043,1.0738658983078138
p000103,0.47264470373009554,-0.43680882968459167,0.04853936826399242,0.01903993590987309,90.20023672796727,124.70971628296016,74266.14618198365,85105.81436671784,0.08052935498293799,0.07971336917212128,0.911154135023933,0.960494945049858,0.9655580657955388,1.0552375170867851
p000104,0.43209417561741204,-0.44301121574811897,0.05464148057592137,0.020078873399511848,108.30986370499515,131.9610579030057,75604.18259255934,79156.64116566168,0.07382940737487217,0.08643210055716344,0.9526124322215469,0.9599255071856325,0.9183837542365292,1.0339953280585599
p000105,0.4248877987901787,-0.46817634426411514,0.04660476056516669,0.02137862166883562,93.04134182270555,109.49739051771068,85664.75337786338,82983.97679520662,0.07536276083267633,0.08685726988083688,0.9544641583240985,0.935897817674946,0.9163202795657099,0.9104655622143296
p000106,0.4211854163328908,-0.4779421350893706,0.04994400261008729,0.02120608155185543,98.98969769267235,131.41850371012646,83087.80591805038,73475.82690860816,0.08379393889376764,0.08441816322133393,1.011147616457425,0.9494201875804783,1.0765000746352547,1.0759608258451
p000107,0.43534945925483104,-0.4715040771879594,0.04830968016036382,0.020740771985616302,95.38584071090803,127.31520058467287,86853.382190821,79031.05944586337,0.07784959260395567,0.08798285168619524,1.0672772408738729,1.0665701005194523,1.0594820984819961,1.0060188531051113
p000108,0.4229457510509737,-0.4646165016251961,0.04648243921736951,0.0217220925887743,98.67983954358941,128.82637055672774,73571.05836358671,74527.60406142853,0.07553049365134935,0.08455115339975239,1.0220545317462761,1.0353762729060674,0.9249053571821877,1.0218649329376055
p000109,0.4297683241407248,-0.4361288398835953,0.045480133387707046,0.020367579232583075,100.66459195646038,112.05706523719138,87033.16213034237,84697.36484646217,0.08018838508865367,0.0857147357931378,1.0849567790670063,0.9820223476277468,1.081738410027462,0.9637241405772367
